address,Cluster,Count,day,time,district,accident_types,suspect_vehicle,victim_vehicle,lat,long,Color
cendrawasih,13,23,Sunday,Morning,mariso,TK,R2,R3,-5.155219,119.4137008,#AAA956
cendrawasih,13,23,Sunday,Morning,mariso,TK,R3,R2,-5.155219,119.4137008,#AAA956
cendrawasih,13,23,Friday,Morning,mamajang,TK,R3,R2,-5.167086,119.4118044,#AAA956
cendrawasih,14,14,Sunday,Afternoon,mariso,TL,R2,R2,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Thursday,Afternoon,mariso,TL,R2,R2,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Saturday,Afternoon,mamajang,TL,R2,NOV,-5.167086,119.4118044,#E16676
cendrawasih,14,14,Sunday,Afternoon,mariso,TL,R2,R2,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Thursday,Afternoon,mariso,TL,R2,NOV,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Thursday,Afternoon,mamajang,TL,R2,NOV,-5.167086,119.4118044,#E16676
cendrawasih,14,14,Wednesday,Afternoon,mamajang,TL,R2,NOV,-5.167086,119.4118044,#E16676
cendrawasih,14,14,Sunday,Afternoon,mariso,TL,R2,R2,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Thursday,Afternoon,mariso,TL,R2,R2,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Saturday,Afternoon,mamajang,TL,R2,NOV,-5.167086,119.4118044,#E16676
cendrawasih,14,14,Sunday,Afternoon,mariso,TL,R2,R2,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Thursday,Afternoon,mariso,TL,R2,NOV,-5.155219,119.4137008,#E16676
cendrawasih,14,14,Thursday,Afternoon,mamajang,TL,R2,NOV,-5.167086,119.4118044,#E16676
cendrawasih,14,14,Wednesday,Afternoon,mamajang,TL,R2,NOV,-5.167086,119.4118044,#E16676
daeng tata raya,12,12,Tuesday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Monday,Morning,tamalate,TL,R2,Rro,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Sunday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Monday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Saturday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Tuesday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Tuesday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Monday,Morning,tamalate,TL,R2,Rro,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Sunday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Monday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Saturday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
daeng tata raya,12,12,Tuesday,Morning,tamalate,TL,R2,R2,-5.1850019,119.423432,#75E67E
dr. leimena,2,8,Monday,Night,panakkukang,OC,R2,NOV,-5.1500125,119.4762453,#B0FB4D
dr. leimena,2,8,Wednesday,Evening,panakkukang,T,R2,NOV,-5.1500125,119.4762453,#B0FB4D
dr. leimena,2,8,Thursday,Night,panakkukang,T,R2,NOV,-5.1500125,119.4762453,#B0FB4D
dr. leimena,2,8,Saturday,Evening,panakkukang,OC,R2,NOV,-5.1500125,119.4762453,#B0FB4D
dr. leimena,2,8,Monday,Night,panakkukang,OC,R2,NOV,-5.1500125,119.4762453,#B0FB4D
dr. leimena,2,8,Wednesday,Evening,panakkukang,T,R2,NOV,-5.1500125,119.4762453,#B0FB4D
dr. leimena,2,8,Thursday,Night,panakkukang,T,R2,NOV,-5.1500125,119.4762453,#B0FB4D
dr. leimena,2,8,Saturday,Evening,panakkukang,OC,R2,NOV,-5.1500125,119.4762453,#B0FB4D
galangan kapal,5,10,Friday,Evening,tallo,TL,R2,R2,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Thursday,Evening,tallo,TL,R2,R2,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Saturday,Evening,tallo,TL,R2,NOV,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Wednesday,Evening,tallo,TL,R2,NOV,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Wednesday,Night,tallo,TL,R2,R2,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Friday,Evening,tallo,TL,R2,R2,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Thursday,Evening,tallo,TL,R2,R2,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Saturday,Evening,tallo,TL,R2,NOV,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Wednesday,Evening,tallo,TL,R2,NOV,-5.1107498,119.4312608,#F39324
galangan kapal,5,10,Wednesday,Night,tallo,TL,R2,R2,-5.1107498,119.4312608,#F39324
galangan kapal,13,10,Monday,Morning,tallo,TK,R2,R2,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Tuesday,Morning,tallo,TK,R2,R2,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Wednesday,Morning,tallo,TK,R2,R2,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Tuesday,Morning,tallo,TK,R2,Rro,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Tuesday,Morning,tallo,TK,TR,R2,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Monday,Morning,tallo,TK,R2,R2,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Tuesday,Morning,tallo,TK,R2,R2,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Wednesday,Morning,tallo,TK,R2,R2,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Tuesday,Morning,tallo,TK,R2,Rro,-5.1107498,119.4312608,#AAA956
galangan kapal,13,10,Tuesday,Morning,tallo,TK,TR,R2,-5.1107498,119.4312608,#AAA956
goa ria,5,10,Thursday,Evening,biringkanaya,TL,R2,NOV,-5.0810812,119.5253813,#F39324
goa ria,5,10,Tuesday,Evening,biringkanaya,TL,R3,R3,-5.0810812,119.5253813,#F39324
goa ria,5,10,Saturday,Night,biringkanaya,TL,R2,R3,-5.0810812,119.5253813,#F39324
goa ria,5,10,Tuesday,Evening,biringkanaya,TL,R2,NOV,-5.0810812,119.5253813,#F39324
goa ria,5,10,Saturday,Evening,biringkanaya,TL,R2,R2,-5.0810812,119.5253813,#F39324
goa ria,5,10,Thursday,Evening,biringkanaya,TL,R2,NOV,-5.0810812,119.5253813,#F39324
goa ria,5,10,Tuesday,Evening,biringkanaya,TL,R3,R3,-5.0810812,119.5253813,#F39324
goa ria,5,10,Saturday,Night,biringkanaya,TL,R2,R3,-5.0810812,119.5253813,#F39324
goa ria,5,10,Tuesday,Evening,biringkanaya,TL,R2,NOV,-5.0810812,119.5253813,#F39324
goa ria,5,10,Saturday,Evening,biringkanaya,TL,R2,R2,-5.0810812,119.5253813,#F39324
gunung bawakaraeng,4,8,Saturday,Morning,bontoala,TM,R2,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,4,8,Sunday,Morning,bontoala,TM,R2,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,4,8,Saturday,Morning,makassar,TM,R2,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,4,8,Monday,Morning,makassar,TM,TR,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,4,8,Saturday,Morning,bontoala,TM,R2,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,4,8,Sunday,Morning,bontoala,TM,R2,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,4,8,Saturday,Morning,makassar,TM,R2,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,4,8,Monday,Morning,makassar,TM,TR,NOV,-5.1349865,119.425356,#6E1849
gunung bawakaraeng,5,10,Saturday,Night,bontoala,TL,R2,NOV,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Friday,Night,bontoala,TL,R2,NOV,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Saturday,Night,bontoala,TL,R2,R2,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Tuesday,Evening,ujung pandang,TL,R2,R2,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Saturday,Evening,bontoala,TL,R2,NOV,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Saturday,Night,bontoala,TL,R2,NOV,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Friday,Night,bontoala,TL,R2,NOV,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Saturday,Night,bontoala,TL,R2,R2,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Tuesday,Evening,ujung pandang,TL,R2,R2,-5.1349865,119.425356,#F39324
gunung bawakaraeng,5,10,Saturday,Evening,bontoala,TL,R2,NOV,-5.1349865,119.425356,#F39324
gunung bawakaraeng,6,18,Sunday,Night,ujung pandang,TK,R2,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Tuesday,Evening,bontoala,TK,R2,R4,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Tuesday,Night,bontoala,TK,R2,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Tuesday,Evening,bontoala,TK,R2,R4,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Monday,Night,makassar,TK,R2,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Friday,Evening,makassar,TK,R3,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Saturday,Night,ujung pandang,TK,R2,R3,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Wednesday,Night,bontoala,TK,R3,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Monday,Night,bontoala,TK,R2,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Sunday,Night,ujung pandang,TK,R2,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Tuesday,Evening,bontoala,TK,R2,R4,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Tuesday,Night,bontoala,TK,R2,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Tuesday,Evening,bontoala,TK,R2,R4,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Monday,Night,makassar,TK,R2,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Friday,Evening,makassar,TK,R3,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Saturday,Night,ujung pandang,TK,R2,R3,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Wednesday,Night,bontoala,TK,R3,R2,-5.1349865,119.425356,#E55EB7
gunung bawakaraeng,6,18,Monday,Night,bontoala,TK,R2,R2,-5.1349865,119.425356,#E55EB7
insinyur sutami,0,8,Saturday,Morning,tamalanrea,TK,R2,R4,-5.085731,119.4904613,#47CC95
insinyur sutami,0,8,Wednesday,Morning,tamalanrea,TK,R2,R4,-5.085731,119.4904613,#47CC95
insinyur sutami,0,8,Wednesday,Morning,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#47CC95
insinyur sutami,0,8,Saturday,Morning,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#47CC95
insinyur sutami,0,8,Saturday,Morning,tamalanrea,TK,R2,R4,-5.085731,119.4904613,#47CC95
insinyur sutami,0,8,Wednesday,Morning,tamalanrea,TK,R2,R4,-5.085731,119.4904613,#47CC95
insinyur sutami,0,8,Wednesday,Morning,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#47CC95
insinyur sutami,0,8,Saturday,Morning,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#47CC95
insinyur sutami,2,21,Monday,Night,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Tuesday,Evening,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#B0FB4D
insinyur sutami,2,21,Wednesday,Evening,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Friday,Evening,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Wednesday,Night,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Thursday,Evening,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#B0FB4D
insinyur sutami,2,21,Saturday,Evening,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Thursday,Night,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Monday,Evening,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Tuesday,Night,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Thursday,Evening,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Monday,Night,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Tuesday,Evening,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#B0FB4D
insinyur sutami,2,21,Wednesday,Evening,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Friday,Evening,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Wednesday,Night,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Thursday,Evening,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#B0FB4D
insinyur sutami,2,21,Saturday,Evening,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Thursday,Night,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Monday,Evening,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,2,21,Tuesday,Night,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#B0FB4D
insinyur sutami,3,21,Monday,Afternoon,tallo,TK,R2,R2,-5.1150772,119.4212502,#C22E18
insinyur sutami,3,21,Saturday,Afternoon,biringkanaya,TK,R2,R2,-5.0683133,119.5244614,#C22E18
insinyur sutami,3,21,Thursday,Afternoon,tamalanrea,TK,R2,M,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Monday,Afternoon,tamalanrea,TK,TR,R2,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Wednesday,Afternoon,tamalanrea,TK,TR,R2,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Wednesday,Afternoon,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Monday,Afternoon,tamalanrea,TK,R3,R3,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Thursday,Afternoon,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Wednesday,Afternoon,biringkanaya,TK,R2,TR,-5.0683133,119.5244614,#C22E18
insinyur sutami,3,21,Monday,Afternoon,tamalanrea,TK,R2,R2,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Sunday,Afternoon,tamalanrea,TK,R2,R2,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Monday,Afternoon,tallo,TK,R2,R2,-5.1150772,119.4212502,#C22E18
insinyur sutami,3,21,Saturday,Afternoon,biringkanaya,TK,R2,R2,-5.0683133,119.5244614,#C22E18
insinyur sutami,3,21,Thursday,Afternoon,tamalanrea,TK,R2,M,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Monday,Afternoon,tamalanrea,TK,TR,R2,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Wednesday,Afternoon,tamalanrea,TK,TR,R2,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Wednesday,Afternoon,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Monday,Afternoon,tamalanrea,TK,R3,R3,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Thursday,Afternoon,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#C22E18
insinyur sutami,3,21,Wednesday,Afternoon,biringkanaya,TK,R2,TR,-5.0683133,119.5244614,#C22E18
insinyur sutami,3,21,Monday,Afternoon,tamalanrea,TK,R2,R2,-5.085731,119.4904613,#C22E18
insinyur sutami,4,32,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Monday,Morning,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Tuesday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Monday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Monday,Morning,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Wednesday,Morning,tallo,OC,R2,NOV,-5.1150772,119.4212502,#6E1849
insinyur sutami,4,32,Tuesday,Morning,tamalanrea,OC,R2,R2,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Tuesday,Morning,biringkanaya,TB,TR,R2,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Sunday,Morning,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Friday,Morning,tallo,TM,R3,NOV,-5.1150772,119.4212502,#6E1849
insinyur sutami,4,32,Monday,Morning,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Tuesday,Morning,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Friday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Wednesday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Sunday,Morning,biringkanaya,TB,TR,R2,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Monday,Morning,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Tuesday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Monday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Monday,Morning,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Wednesday,Morning,tallo,OC,R2,NOV,-5.1150772,119.4212502,#6E1849
insinyur sutami,4,32,Tuesday,Morning,tamalanrea,OC,R2,R2,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Tuesday,Morning,biringkanaya,TB,TR,R2,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Sunday,Morning,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Friday,Morning,tallo,TM,R3,NOV,-5.1150772,119.4212502,#6E1849
insinyur sutami,4,32,Monday,Morning,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Tuesday,Morning,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#6E1849
insinyur sutami,4,32,Friday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Wednesday,Morning,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#6E1849
insinyur sutami,4,32,Sunday,Morning,biringkanaya,TB,TR,R2,-5.0683133,119.5244614,#6E1849
insinyur sutami,5,12,Monday,Night,tamalanrea,TL,R2,NOV,-5.085731,119.4904613,#F39324
insinyur sutami,5,12,Saturday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Tuesday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Friday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Wednesday,Night,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Saturday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Monday,Night,tamalanrea,TL,R2,NOV,-5.085731,119.4904613,#F39324
insinyur sutami,5,12,Saturday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Tuesday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Friday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Wednesday,Night,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,5,12,Saturday,Evening,biringkanaya,TL,R2,R2,-5.0683133,119.5244614,#F39324
insinyur sutami,6,13,Thursday,Evening,tamalanrea,TK,TR,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Saturday,Evening,biringkanaya,TK,R2,R2,-5.0683133,119.5244614,#E55EB7
insinyur sutami,6,13,Wednesday,Evening,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Saturday,Night,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Saturday,Night,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Friday,Night,tamalanrea,TK,TR,R2,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Tuesday,Evening,tamalanrea,TK,R4,R2,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Thursday,Evening,tamalanrea,TK,TR,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Saturday,Evening,biringkanaya,TK,R2,R2,-5.0683133,119.5244614,#E55EB7
insinyur sutami,6,13,Wednesday,Evening,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Saturday,Night,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Saturday,Night,tamalanrea,TK,R2,TR,-5.085731,119.4904613,#E55EB7
insinyur sutami,6,13,Friday,Night,tamalanrea,TK,TR,R2,-5.085731,119.4904613,#E55EB7
insinyur sutami,7,10,Saturday,Afternoon,biringkanaya,TK,R2,R4,-5.0683133,119.5244614,#6D767B
insinyur sutami,7,10,Friday,Afternoon,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#6D767B
insinyur sutami,7,10,Tuesday,Afternoon,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#6D767B
insinyur sutami,7,10,Tuesday,Afternoon,tamalanrea,TK,R4,R2,-5.085731,119.4904613,#6D767B
insinyur sutami,7,10,Saturday,Afternoon,tamalanrea,TK,R4,R2,-5.085731,119.4904613,#6D767B
insinyur sutami,7,10,Saturday,Afternoon,biringkanaya,TK,R2,R4,-5.0683133,119.5244614,#6D767B
insinyur sutami,7,10,Friday,Afternoon,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#6D767B
insinyur sutami,7,10,Tuesday,Afternoon,biringkanaya,TK,R4,R2,-5.0683133,119.5244614,#6D767B
insinyur sutami,7,10,Tuesday,Afternoon,tamalanrea,TK,R4,R2,-5.085731,119.4904613,#6D767B
insinyur sutami,7,10,Saturday,Afternoon,tamalanrea,TK,R4,R2,-5.085731,119.4904613,#6D767B
insinyur sutami,9,34,Wednesday,Afternoon,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Monday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Thursday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Saturday,Afternoon,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Thursday,Afternoon,biringkanaya,TM,TR,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Monday,Afternoon,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Wednesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Wednesday,Afternoon,biringkanaya,OC,R3,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Saturday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Wednesday,Afternoon,tamalanrea,T,R3,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Wednesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Wednesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Wednesday,Afternoon,biringkanaya,T,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Monday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Thursday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Saturday,Afternoon,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Tuesday,Afternoon,biringkanaya,OC,R2,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Thursday,Afternoon,biringkanaya,TM,TR,NOV,-5.0683133,119.5244614,#F9D056
insinyur sutami,9,34,Monday,Afternoon,tamalanrea,T,R2,NOV,-5.085731,119.4904613,#F9D056
insinyur sutami,9,34,Wednesday,Afternoon,tamalanrea,OC,R2,NOV,-5.085731,119.4904613,#F9D056
